id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
50904,super cosy suite - fashion district,234077,Karin,,Historisch Centrum,51.21858,4.3985,Private room,140,2,1,2015-05-06,0.02,6,127
116134,Trendy Vacation Apartment Antwerp,586942,Paul,,Eilandje,51.23051,4.40593,Entire home/apt,150,2,71,2019-01-20,0.84,1,312
200420,appartement close to city center & sports palace .,979985,M,,Stuivenberg,51.22636,4.43119,Private room,24,1,20,2019-02-07,6.38,1,173
213985,"Cosy, retro & near the city centre",1104077,Katrien,,Haringrode,51.205,4.42185,Private room,40,7,2,2013-07-05,0.03,1,365
224333,Antique house with terrace+garden near trams+parks,1167377,Geert,,Deurne Zuid West,51.19772,4.45853,Private room,25,14,1,2011-09-19,0.01,1,362
224682,APARTMENT ROSCAM - OLD CENTRE ANTWERP,1263933,Kristien,,Sint-Andries,51.21722,4.3979,Entire home/apt,105,2,235,2019-02-03,2.76,1,340
328911,Large Modern Apt W Great Park Views,1263814,Tinne,,Stadspark,51.21078,4.4105,Entire home/apt,59,4,51,2019-01-01,0.60,1,128
345959,Marleen's home in Antwerp city,1754396,Marleen,,Markgrave,51.19935,4.40154,Entire home/apt,45,3,44,2019-01-02,0.53,2,312
363155,1-bedroom apartment with court yard,1835458,Roos,,Amandus - Atheneum,51.22119,4.41951,Entire home/apt,80,5,18,2018-04-29,0.22,1,365
366325,"The Blue, The Pink, The Yelow Room",1820186,Fronk & Lieve,,Borgerhout Intra Muros Zuid,51.21398,4.4328,Private room,25,2,38,2019-01-01,0.52,3,362
445201,ROOM in FAMILY HOME near C.Station,1820186,Fronk & Lieve,,Borgerhout Intra Muros Noord,51.21579,4.43265,Private room,30,30,52,2019-01-31,0.64,3,271
465282,Romantic Cheap Appartment Antwerp ,2311105,Ramona,,Harmonie,51.2014,4.40649,Entire home/apt,48,2,16,2015-05-19,0.20,1,0
480831,"Antwerpen, Antwerp Central Bed and Vintage",2184659,Matthi & Brenda,,Universiteitsbuurt,51.2243,4.40564,Entire home/apt,65,3,219,2018-08-20,2.68,1,75
522693,Ahome Awayfromhome,2562294,Ahome,,Historisch Centrum,51.22001,4.39813,Entire home/apt,195,2,2,2017-10-27,0.05,1,365
573641,Design Apartment Near The Center!,2822632,Ariane,,Hoogte,51.18187,4.39381,Entire home/apt,100,3,19,2018-10-27,0.24,1,352
575935,"Room in Cosy Design Duplex, Antwerp",1128692,Larissa,,Hoogte,51.18152,4.39463,Private room,60,2,26,2019-01-01,0.33,1,353
603545,City center | Trendy | *Perfect* for a Longer Stay,2987880,Serge,,Harmonie,51.20753,4.40589,Entire home/apt,150,2,14,2019-01-13,0.19,1,317
636664,"sunny rooftop apartment, sleeps 2-5",462975,Els,,Borgerhout Intra Muros Zuid,51.21618,4.43037,Entire home/apt,85,2,70,2019-01-03,0.89,1,335
639013,The chill place in Antwerp 1,3189018,Cathy,,Borgerhout Intra Muros Noord,51.21748,4.4456,Private room,85,2,34,2018-07-22,0.43,3,356
639554,Spacious flat Antwerp Top Location!,3193133,Anita,,Amandus - Atheneum,51.22284,4.41625,Entire home/apt,79,4,65,2018-12-02,0.83,1,364
652990,Antwerp's BEST rest haven !,3282803,João,,Valaar,51.17984,4.37908,Private room,27,1,15,2018-08-10,0.27,1,90
685049,Stylish decorated  room in 'art nouveau house',3493319,Glenn,,Oud - Berchem,51.19589,4.41443,Private room,65,2,3,2016-10-25,0.05,2,111
685053,"fantastic room in ""Art Nouveau""house",3493319,Glenn,,Oud - Berchem,51.19482,4.41339,Private room,120,2,0,,,2,0
692237,Relax & enjoy the heart of Antwerp!,3539017,Laura,,Historisch Centrum,51.22127,4.40171,Entire home/apt,69,20,188,2016-09-11,2.42,1,0
723033,Spacy family studio in Antwerp City,3734348,Sylvia,,Stadspark,51.20955,4.41481,Entire home/apt,75,2,201,2019-02-03,2.62,1,337
746729,A room in a great art-deco house !,3888321,Vincent,,Markgrave,51.19536,4.40806,Private room,70,1,148,2019-02-10,2.25,1,358
772842,Stay in a designers place & donate,4050173,Daisy,,Linkeroever,51.21775,4.38434,Entire home/apt,75,7,66,2018-06-01,0.89,1,257
778043,cosy & beautiful apartment Antwerp,1735092,Marc & Elizabeth,,Stadspark,51.20399,4.41249,Entire home/apt,75,2,52,2019-01-04,0.70,1,355
789555,+++blancoooJOZEFIEN+++ roofterrace,3185214,Annemie,,Centraal Station,51.21231,4.4269,Entire home/apt,93,2,40,2018-10-28,0.54,3,310
813969,150 sqm loft (terrace & river view),4277604,Sarah,,Zuid,51.21264,4.39098,Entire home/apt,177,1,37,2019-01-13,0.83,2,273
842077,4 Cosy rooms near Central Station,4396703,Son,,Amandus - Atheneum,51.22124,4.42575,Private room,40,1,373,2019-01-29,5.00,4,334
866701,4 Cosy rooms near Central Station,4396703,Son,,Amandus - Atheneum,51.2207,4.42549,Private room,40,1,263,2019-01-05,3.57,4,337
891355,"BorzeB&B, sleeping in the heart of Antwerp!",1366391,Micheline,,Universiteitsbuurt,51.22043,4.40562,Private room,85,1,67,2019-01-01,0.95,1,15
891884,aplace antwerp (2/1): amazing suite & square view,234077,Karin,,Historisch Centrum,51.21874,4.39835,Private room,150,2,0,,,6,113
891907,aplace antwerp (1/1): homey flat with square view,234077,Karin,,Historisch Centrum,51.21797,4.3999,Entire home/apt,170,4,3,2015-05-30,0.05,6,116
948972,"Studio TANGO, your Antwerp suite",5145320,Ine,,Historisch Centrum,51.21814,4.40055,Private room,70,2,13,2016-08-13,0.28,2,283
959200,NEST,4715596,Caroline & Klaas,,Borgerhout Intra Muros Noord,51.21596,4.43764,Entire home/apt,60,2,38,2018-07-22,0.60,2,355
961296,Great Classic House in Antwerp (10p),3189018,Cathy,,Borgerhout Intra Muros Noord,51.21531,4.44498,Entire home/apt,340,2,33,2019-01-01,0.59,3,158
986756,cosy studio with city garden ,5415017,Tineke,,Borgerhout Intra Muros Noord,51.21604,4.43939,Private room,45,1,43,2018-10-22,0.61,1,363
991824,Colourful Inspiration In Every Room,5446991,Magali,,Deurne Zuid West,51.20386,4.45937,Entire home/apt,77,1,197,2019-02-10,2.78,2,348
1038791,Central apartment with kitchen and shower,5717453,Ann,,Universiteitsbuurt,51.22252,4.40751,Entire home/apt,62,2,285,2019-01-10,4.00,1,227
1050693,Colourful Inspiration In Every Room,5446991,Magali,,Deurne Zuid West,51.20295,4.4593,Entire home/apt,77,1,10,2018-11-04,0.15,2,348
1108491,3 Cosy Rooms near Central Station!,4396703,Son,,Amandus - Atheneum,51.2206,4.42486,Private room,40,1,203,2019-01-17,2.88,4,330
1124237,The house at the zoo,6166812,Luk,,Borgerhout Intra Muros Zuid,51.21559,4.42791,Entire home/apt,190,2,55,2018-12-27,0.81,1,230
1146375,Cozy apartment near Antwerp Central Station,1764235,Isa,,Borgerhout Intra Muros Noord,51.21751,4.4298,Entire home/apt,45,1,102,2018-12-16,1.48,1,272
1159039,Spacious & light apartment Antwerp,2580903,Kim,,Markgrave,51.19329,4.41189,Entire home/apt,73,2,8,2014-08-12,0.12,1,89
1184623,Luxe penthouse,4865806,Tommie,,Eilandje,51.23133,4.41015,Entire home/apt,175,3,12,2019-01-02,0.18,1,345
1209063,Room with a view!,6596883,Martine,,Borgerhout Intra Muros Zuid,51.21053,4.43308,Entire home/apt,77,1,26,2018-12-09,0.39,1,167
1266888,Entire Artist Apartment Antwerp!,1718830,Sachli,,Amandus - Atheneum,51.2229,4.4184,Entire home/apt,90,2,79,2019-01-20,1.15,1,50
1267516,"Suites in Antwerp:""Suite Frederik""",5758428,Philip-Emmanuel,,Zurenborg,51.207,4.42702,Entire home/apt,179,1,3,2013-10-13,0.04,2,364
1292916,Cosy room in historic town centre,3998871,Rob,,Stadspark,51.21432,4.41321,Private room,45,2,49,2018-02-16,0.73,1,0
1328770,Cosy historic Ship Hannus  Antwerp,4193029,Jan,,Eilandje,51.22875,4.40254,Private room,40,1,108,2019-01-27,1.60,1,301
1338036,Leuke stadswoning met zuidtuin en eco-zwemvijver,4067344,Siri,,Borgerhout Extra Muros,51.19796,4.45632,Private room,60,3,2,2017-07-30,0.07,1,247
1405414,bright apartment with parkview,4870468,Jo - Debora,,Stadspark,51.21388,4.41573,Entire home/apt,90,3,88,2018-12-13,1.31,1,353
1427505,Trendy apartment near city park !,7672678,Mark,,Stadspark,51.21205,4.41315,Entire home/apt,80,15,37,2018-07-28,0.55,1,321
1444602,Ground floor appartment with garden,7755956,Sabien,,Zurenborg,51.20794,4.42839,Entire home/apt,50,3,8,2014-12-25,0.12,1,0
1504952,"""Antwerp B&B""",573329,Patricia,,Centraal Station,51.21692,4.42749,Private room,100,1,46,2018-12-19,0.69,1,352
1534890,Camping in a Theatre-Atelier: temporarily closed,8185571,Theatre-Atelier,,Deurne Noord,51.23229,4.45124,Private room,35,1,150,2018-04-01,2.27,1,0
1577011,New and bright apartment in center,8382721,Rien,,Stuivenberg,51.22105,4.42809,Entire home/apt,65,3,28,2018-07-31,0.43,1,215
1585405,Relax and enjoy Antwerp :-)),8446724,Vera,,Deurne Dorp - Gallifort,51.22337,4.46923,Private room,35,2,180,2019-01-06,2.71,1,169
1708652,"Suites in Antwerp: ""suite Joachim""",5758428,Philip-Emmanuel,,Zurenborg,51.20828,4.42645,Entire home/apt,70,2,0,,,2,365
1779539,Bed & Breakfast The Welcome House,9342946,Tine,,Zurenborg,51.20668,4.42854,Private room,75,1,12,2018-10-21,1.25,1,362
1785355,Cosy room behind the zoo!,5537956,Héloïse,,Stuivenberg,51.22266,4.43502,Private room,33,1,169,2019-01-01,2.61,1,87
1791465,Lovely flat in trendy neighborhood,9399334,Dirk & Leen,,Borgerhout Intra Muros Noord,51.21406,4.43907,Entire home/apt,38,3,68,2018-11-26,1.06,1,263
1808782,LOFT 1D  - conceptual loft,9478810,Keith,,Sint-Andries,51.21274,4.39507,Entire home/apt,125,2,161,2018-12-17,2.56,1,258
1856023,"Ray of Light, Het Eilandje (REDUCED PRICE)",9686695,Caroline,,Eilandje,51.23192,4.40632,Entire home/apt,55,2,12,2019-02-10,0.47,1,349
1897272,Casa Ambera,9174116,Rob Javier Sascha,,Haringrode,51.20027,4.41905,Entire home/apt,202,2,63,2019-01-02,1.01,1,356
1986344,Whitebox loft with a VIEW!!!,3149952,Isabelle,,Zuid,51.21094,4.39756,Entire home/apt,104,2,229,2018-12-29,3.64,1,305
2059299,Casual house nicely located,7034290,Kwinten,,Haringrode,51.20202,4.41754,Private room,22,2,13,2019-01-26,1.12,3,166
2059774,spacious and comfortable apartment,8689159,Agnes,,Oud - Berchem,51.19714,4.41722,Entire home/apt,85,3,7,2017-12-09,0.11,1,359
2069688,Authentic centre Antwerp: cozy view,10583986,Amada,,Historisch Centrum,51.22642,4.401,Entire home/apt,60,2,126,2018-08-06,2.01,1,354
2073182,Lovely quiet studio flat by the city center,10598905,Eddie,,Stadspark,51.20612,4.41758,Entire home/apt,23,30,0,,,6,364
2086302,Cozy apartment in Antwerp-Berchem,4218557,Anke,,Groenenhoek,51.1958,4.4392,Entire home/apt,45,62,11,2015-10-27,0.18,1,272
2087821,Bemeubeld instapklaar appartement - lange termijn,10657943,Ariane,,Zurenborg,51.20965,4.4254,Entire home/apt,37,30,6,2019-01-26,0.10,1,287
2110810,Spacious flat with sunny garden!,6914531,Frederik,,Centraal Station,51.21063,4.41828,Entire home/apt,77,5,4,2019-01-02,0.06,1,363
2133274,Middelheim Guest House,10885207,Armand,,Oosterveld - Elsdonk,51.17635,4.42433,Private room,70,1,8,2018-08-12,0.22,1,365
2154692,Authentic and very light studio in Antwerp,3199983,Elisabeth,,Stuivenberg,51.22725,4.43552,Entire home/apt,49,2,31,2018-07-01,1.65,2,166
2194840,Fully equiped Appartement,11087865,Rooms Antwerpen,,Universiteitsbuurt,51.22298,4.41342,Entire home/apt,36,1,357,2019-01-28,5.80,8,305
2223919,Belles Nuits,11349244,Hilde,,Centraal Station,51.21848,4.41582,Entire home/apt,75,1,16,2018-05-03,0.51,1,301
2230592,Loft near Sportpaleis,3488121,Jan,,Deurne Noord,51.22979,4.44464,Private room,50,1,29,2018-12-23,0.47,1,79
2347414,The chill place in Antwerp 2,3189018,Cathy,,Borgerhout Intra Muros Noord,51.21711,4.44417,Private room,85,2,1,2017-04-24,0.05,3,170
2427717,Cosy vintage flat ° center Antwerp,12409903,Annick,,Theaterbuurt-Meir,51.21659,4.4073,Entire home/apt,110,1,239,2019-01-13,3.96,2,349
2433570,charming place on a quiet and green courtyard,12411315,Sophie,,Stuivenberg,51.22154,4.4383,Private room,49,2,77,2018-12-29,1.29,1,348
2436964,NEW - Quiet loft in city center w/ private parking,10891625,Yves,,Historisch Centrum,51.22233,4.40467,Entire home/apt,95,2,3,2019-02-10,2.05,1,90
2437242,Hip flat @ center of Antwerp Wifi!,4211892,Martin,,Historisch Centrum,51.21847,4.40157,Entire home/apt,59,1,172,2018-11-19,2.85,11,345
2507353,Cosy private room near station/town,2330818,Annemie,,Stuivenberg,51.22092,4.42942,Private room,45,2,176,2018-11-03,2.95,1,0
2522970,Luxury city center apartment  with terrace,12917758,Bart,,Theaterbuurt-Meir,51.21861,4.40964,Entire home/apt,98,1,123,2019-02-10,2.06,2,237
2543695,aplace antwerp (3/1): gorgeous flat & square view,234077,Karin,,Sint-Andries,51.21762,4.39954,Entire home/apt,170,4,12,2018-12-07,0.23,6,96
2602613,Light and spacious duplex apartment,13330269,Joelle,,Borgerhout Intra Muros Noord,51.21611,4.43234,Entire home/apt,65,2,106,2019-01-31,1.79,1,207
2664034,One bedroom appartment near Eilandje,3255968,Kristof,,Historisch Centrum,51.22352,4.40571,Entire home/apt,55,3,29,2019-01-03,0.49,1,56
2682808,Cosy room in a charming house,13733939,An,,Oud - Berchem,51.1976,4.42955,Private room,33,1,282,2019-02-08,4.76,1,321
2704808,cosy flat in Antwerp's Diamond Area,13425580,Fabienne,,Centraal Station,51.21094,4.41816,Entire home/apt,49,2,83,2018-04-30,1.43,1,0
2733422,Deluxe flat with FREE PARKING+WiFi,4211892,Martin,,Historisch Centrum,51.21795,4.40124,Entire home/apt,69,1,300,2019-01-25,5.15,11,346
2762341,Comfortable studio downtown Antwerp,5398498,Martine,,Amandus - Atheneum,51.22222,4.41709,Entire home/apt,60,4,10,2018-11-26,0.17,1,16
2792584,Spacious room in quiet street,366948,Liesbet,,Haringrode,51.20242,4.41437,Private room,40,1,267,2019-01-27,4.55,1,0
2819412,"laterrebleue-'my house, your house'",14423888,Fatima,,Borgerhout Intra Muros Zuid,51.20976,4.43582,Shared room,35,1,97,2019-01-01,2.16,1,363
2819790,Bohemian Republic- Grand-Suite.,4261413,Jackie,,Oud - Berchem,51.20056,4.43333,Private room,55,1,24,2018-03-04,0.41,10,363
2820108,Beds in Antwerp City!,4261413,Jackie,,Oud - Berchem,51.20179,4.43163,Private room,44,1,93,2018-12-30,1.59,10,352
2863748,"Cosy, comfortable apartment for 2 ",14637444,Petra,,Tentoonstellingswijk,51.19068,4.39132,Entire home/apt,59,30,4,2016-01-05,0.07,1,364
2902274,Upcycled apartment in trendy Zuid district,14785984,Carl,,Zuid,51.20523,4.38893,Entire home/apt,75,7,8,2014-09-21,0.14,1,364
2957381,Charming apartment in old city center,2895120,Jackie,,Historisch Centrum,51.22318,4.40447,Entire home/apt,65,2,4,2016-11-27,0.15,2,0
3025379,+++ sunnyJOY +++ terrace & pool,3185214,Annemie,,Borgerhout Intra Muros Zuid,51.21018,4.42983,Entire home/apt,140,2,153,2019-01-05,2.72,3,299
3048594,Unique huge loft with private pool and big garden.,11534275,"Ian, Jande En Marie",,Borgerhout Intra Muros Noord,51.21571,4.43311,Entire home/apt,275,2,185,2019-01-13,3.22,2,268
3065963,Charming apartment in old city center,2895120,Jackie,,Historisch Centrum,51.22493,4.40372,Entire home/apt,59,1,5,2016-11-20,0.18,2,0
3197919,"100 years old ""master mansion"".    ",16207518,Michael,,Harmonie,51.20688,4.40645,Entire home/apt,230,3,8,2018-07-23,0.16,1,166
3202647,Penthouse +Terrace @CentralStation,10614479,Steven,,Stadspark,51.21757,4.41641,Entire home/apt,66,5,35,2019-01-05,0.80,1,325
3203133,Cosy flat in trendy neighbourhood,13572444,Vincent,,Zurenborg,51.20658,4.42614,Entire home/apt,70,6,10,2019-01-03,0.18,1,346
3207291,Central Penthouse - 35 m² terrace,16250048,Maurits - Rodolfo,,Stadspark,51.2068,4.41853,Entire home/apt,87,3,46,2019-01-02,0.81,1,104
3228916,Trendy flat @ Antwerp hotspot WI-FI,4211892,Martin,,Historisch Centrum,51.21952,4.40139,Entire home/apt,59,1,169,2019-01-06,3.00,11,151
3268690,Bright appartment at the South of Antwerp,13665161,Jozefien,,Zuid,51.20495,4.38977,Entire home/apt,109,2,43,2017-07-24,0.77,1,155
3318330,Modern flat @ Antwerp hotspot!WI-FI,4211892,Martin,,Historisch Centrum,51.22077,4.40174,Entire home/apt,65,1,168,2019-01-26,3.01,11,346
3467654,"Spacious, bright room with sitting and dining area",8558537,Johan,,Harmonie,51.20605,4.40858,Entire home/apt,55,3,9,2017-04-28,0.16,1,321
3502416,Room with private Bathroom,17634264,Jacky,,Markgrave,51.2009,4.40306,Private room,90,1,0,,,1,365
3506131,Stylish flat @ Antwerp Hotspot+Wifi,4211892,Martin,,Centraal Station,51.21925,4.41801,Entire home/apt,59,1,123,2019-01-05,2.20,11,333
3518676,Charmant appartement op toplocatie!,17717089,Leonie En Ahmed,,Historisch Centrum,51.22392,4.40238,Entire home/apt,88,2,58,2019-02-05,1.11,1,343
3540493,Antwerp City Studio,15709831,Liam,,Amandus - Atheneum,51.21898,4.42506,Entire home/apt,51,2,229,2019-02-04,4.12,1,334
3609370,Cosy room in perfectly located loft,10038260,Christophe,,Zuid,51.21253,4.39235,Private room,49,2,51,2016-07-30,1.19,2,0
3669833,Cosy room close to city center,17555370,An-Astrid,,Harmonie,51.20513,4.40969,Private room,32,1,44,2019-01-21,1.37,2,131
3711139,Vintage Antwerp Apartment - 1 month,9843443,N,,Borgerhout Intra Muros Noord,51.21756,4.44284,Entire home/apt,40,1,0,,,1,0
3806718,Cosy penthouse with big terrace,5739313,Mathilde,,Stadspark,51.20618,4.41572,Entire home/apt,110,2,6,2015-11-14,0.11,1,0
3857702,Historical House Old Citycenter,19891615,Bart,,Universiteitsbuurt,51.2223,4.40746,Entire home/apt,180,2,18,2018-11-26,0.34,1,359
3889129,Spacious and very luminous flat,4057333,Maximilien,,Oud - Berchem,51.19916,4.41589,Private room,50,1,0,,,1,0
3894091,Cosy and bright apartment for 2,12010306,Maïté,,Borgerhout Intra Muros Zuid,51.21154,4.43096,Entire home/apt,65,3,3,2015-10-20,0.06,1,350
3915726,Cosy room: Bikes incl.+free parking,14723014,Aline,,Oosterveld - Elsdonk,51.17161,4.42695,Private room,27,2,60,2018-11-04,1.66,1,343
3969576,Privé kamer te huur,20572492,JackieJ,,Borgerhout Intra Muros Zuid,51.21183,4.44019,Private room,27,2,227,2019-02-01,5.36,4,353
4017995,Studio Daring Indigo,20834666,Greta,,Harmonie,51.20767,4.407,Private room,75,1,19,2018-12-24,0.40,3,149
4030176,terrace studio in old Post office Park Spoor Noord,9438737,Joel,,Amandus - Atheneum,51.22677,4.41754,Entire home/apt,75,1,98,2019-02-10,1.83,1,69
4032738,"Leuk dak appartement, 2 slaapkamers",20906634,Sirene,,Borgerhout Intra Muros Zuid,51.21432,4.4362,Entire home/apt,58,2,15,2017-03-11,0.28,1,0
4064854,Studio Pancake Paste,20834666,Greta,,Harmonie,51.20835,4.40671,Private room,75,1,25,2018-12-24,0.53,3,125
4156254,Emma's cosy apartment full of light,20528507,Emma,,Valaar,51.18326,4.37902,Entire home/apt,64,2,10,2014-12-31,0.19,1,0
4163391,SPACIOUS & Eclectic design loft on ‘t Eilandje,7500115,Kelly,,Eilandje,51.2332,4.41039,Entire home/apt,99,3,6,2018-10-20,0.19,1,178
4178600,"Room in house, free parking + bikes",21679611,Tom,,Zurenborg,51.2088,4.42701,Private room,60,1,137,2018-12-26,2.75,1,347
4253811,kamer,6538641,Judith,,Oud - Berchem,51.19444,4.41751,Private room,32,2,156,2018-11-21,2.95,1,288
4265913,Cosy 19th c townhouse near Central Station+parking,22144864,Greet,,Stuivenberg,51.21906,4.43022,Entire home/apt,180,2,17,2018-12-29,0.33,1,295
4303323,Den Coninck Achab,22337575,Jerry,,Universiteitsbuurt,51.22239,4.41097,Entire home/apt,135,2,12,2018-11-25,0.23,1,275
4310567,Light & spacious flat with terrace,6939922,Irina,,Universiteitsbuurt,51.22432,4.41492,Entire home/apt,52,2,99,2018-01-28,1.88,1,0
4322521,Duplex 160m² with sauna & piano,15216532,Pascal,,Zuid,51.20582,4.38771,Entire home/apt,99,2,171,2019-01-27,3.40,1,299
4322763,"Charming, newly furnished apartment",17164278,Carine,,Amandus - Atheneum,51.22503,4.42106,Entire home/apt,55,3,2,2015-09-21,0.05,1,216
4332020,Marleen's cosy first floor flat,1754396,Marleen,,Markgrave,51.20096,4.40172,Entire home/apt,41,2,9,2018-09-16,0.21,2,184
4364294,Antwerp Old City Centre Apartment,19591267,Idris,,Historisch Centrum,51.21858,4.39654,Entire home/apt,60,1,468,2019-01-13,9.16,3,159
4399227,Lovely end-of-century appartment in city centre,2435217,Maja,,Stadspark,51.20954,4.41171,Entire home/apt,50,1,12,2018-02-18,0.63,1,0
4425751,"Bedroom, cosy sitting area & rooftop terrace",3093188,Saskia,,Stadspark,51.20973,4.41594,Private room,45,1,76,2019-01-20,1.51,1,52
4436052,"Large, colourful room with 3 beds",12114649,Christine,,Kiel,51.18482,4.38692,Private room,60,1,29,2016-10-02,0.56,1,259
4444232,Charming room in center of Antwerp,23065924,Christopher,,Historisch Centrum,51.22143,4.40283,Private room,40,2,64,2019-01-27,1.26,1,330
4480525,"Charming, quiet and full equiped apartment",23217821,Richard,,Eilandje,51.23562,4.41177,Entire home/apt,40,1,67,2017-08-05,1.36,1,0
4490123,Unique cottage of 1506!,23292541,Georgine,,Universiteitsbuurt,51.22108,4.4142,Entire home/apt,100,2,31,2018-08-06,0.61,1,318
4491892,Bright roof apartment,7004003,Leen,,Harmonie,51.20307,4.40751,Entire home/apt,65,2,0,,,1,0
4502646,Unique city loft with amazing view!,13059720,Yara,,Sint-Andries,51.21769,4.39833,Entire home/apt,79,1,454,2019-01-27,8.90,1,309
4517762,Apartment: 't Maske-1 : near the MAS,21678175,Koen,,Universiteitsbuurt,51.22552,4.40786,Entire home/apt,75,2,224,2019-02-02,4.56,1,249
4574425,Lovely flat + private parking!,22042573,Pieter,,Universiteitsbuurt,51.22239,4.41309,Entire home/apt,75,2,346,2019-02-11,6.72,1,161
4592434,Modern 4 pers appartement Antwerpen,23805604,Gina,,Eilandje,51.22946,4.40614,Entire home/apt,150,2,45,2019-01-06,0.88,1,295
4690351,"Light, cosy & very central studio ♛",24250249,Lies,,Theaterbuurt-Meir,51.21643,4.41011,Entire home/apt,59,2,99,2019-02-10,2.00,2,37
4692890,Luminous & spacious apartment in Antwerp!,7374529,Marijke,,Borgerhout Extra Muros,51.20682,4.45076,Entire home/apt,50,5,3,2015-12-15,0.06,1,0
4726962,Private room with ensuite bathroom!,7685022,Nathan,,Universiteitsbuurt,51.21997,4.4079,Private room,49,3,13,2015-11-04,0.26,1,0
4733497,"Louise Marie, romantisch huisje",24249803,Michel,,Historisch Centrum,51.21785,4.39927,Entire home/apt,190,2,82,2019-01-13,1.65,1,340
4775393,"Cosy apartment, center/near river",14933509,Goele,,Sint-Andries,51.21301,4.39682,Entire home/apt,75,2,10,2019-01-01,0.22,1,86
4808747,House + garage near the center,24767961,Sofie,,Borgerhout Intra Muros Noord,51.21723,4.44101,Entire home/apt,60,1,22,2016-05-16,0.44,1,0
4852878,Furnished flat near central Antwerp city park,10598905,Eddie,,Stadspark,51.20554,4.41755,Entire home/apt,25,30,0,,,6,355
4853047,Studio flat near the city park,10598905,Eddie,,Stadspark,51.20282,4.41345,Entire home/apt,25,30,1,2019-02-01,1,6,364
4853293,Duplex in renovated Coach House,24968524,Wim,,Stadspark,51.21034,4.41771,Private room,159,3,1,2015-06-22,0.02,3,364
4900847,Lovely house great location,15529473,Liesbeth,,Borgerhout Intra Muros Noord,51.21794,4.43274,Entire home/apt,175,2,8,2018-04-02,0.19,2,7
4903873,Time Out - Luxe Duplex Penthouse,25246840,Philip,,Zuid,51.21295,4.39116,Entire home/apt,375,2,33,2018-12-28,0.78,1,331
4919286,Hofje,17189644,Irene,,Universiteitsbuurt,51.22243,4.41266,Private room,65,2,42,2019-01-01,1.11,2,324
4980368,Panoramic view restyled appartement,25674863,Sam,,Zurenborg,51.20579,4.43136,Entire home/apt,85,7,6,2018-04-20,0.17,3,164
4985922,Sfeervolle studio in hartje Antwerp,25701603,Nadi,,Theaterbuurt-Meir,51.21011,4.40581,Entire home/apt,75,2,26,2018-07-29,0.57,1,337
5020599,Stylish Rooftop next to CHANEL,13357011,Liselotte,,Theaterbuurt-Meir,51.21687,4.40709,Entire home/apt,99,7,42,2018-11-01,0.86,1,261
5026455,Triplex apt in the heart of Antwerp,4492282,Lies,,Historisch Centrum,51.21804,4.39894,Entire home/apt,160,7,85,2019-01-16,1.73,2,302
5027767,Charming House with garden,3042817,Maarten,,Haringrode,51.20144,4.42245,Entire home/apt,100,2,63,2019-01-06,1.43,1,73
5040147,+++blancoooHENRI+++ balcony,3185214,Annemie,,Borgerhout Intra Muros Zuid,51.21046,4.43027,Entire home/apt,93,2,43,2018-12-29,0.99,3,308
5047962,Quiet place in an historical quarter,12309348,Luc & Kristina,,Haringrode,51.20355,4.4241,Private room,62,1,108,2018-12-30,2.20,1,274
5068569,Loft with amazing city view,10689999,Lynn,,Borgerhout Intra Muros Zuid,51.2126,4.43273,Private room,40,2,6,2019-01-31,0.13,1,0
5074616,Discrete luxury on a top location,26204741,Patrick,,Eilandje,51.23109,4.41883,Entire home/apt,79,3,45,2019-01-04,0.92,1,301
5083787,Sunny central located Flat!,508039,Najat,,Borgerhout Intra Muros Noord,51.21818,4.43156,Entire home/apt,75,3,17,2019-01-02,0.37,1,63
5087534,Aparment with phenomenal views!,26281320,Kris,,Amandus - Atheneum,51.22948,4.41787,Entire home/apt,59,1,0,,,1,0
5096851,Double room in cosy and quiet house with garden.,15216025,Paolo,,Deurne Zuid Oost,51.19984,4.46793,Private room,70,1,1,2018-05-21,0.11,1,173
5129942,Enich Anders studio 2-4p centrum,5145320,Ine,,Historisch Centrum,51.2197,4.40135,Private room,70,2,12,2016-08-21,0.29,2,283
5148493,Central apartment with terrace,26618990,Lutgard,,Stadspark,51.2147,4.41348,Entire home/apt,70,2,101,2019-01-01,2.16,2,100
5187760,A-South Luxury Penthouse Living,24007242,Bep,,Zuid,51.2124,4.39328,Entire home/apt,375,2,24,2018-12-16,0.50,1,127
5223125,Modern flat in CENTRUM Antwerp+WIFI,27027069,Sander,,Historisch Centrum,51.21835,4.40018,Entire home/apt,55,1,314,2019-01-26,6.43,1,315
5233718,Apartment in Antwerp,27086764,Nina,,Theaterbuurt-Meir,51.21655,4.41352,Entire home/apt,80,3,9,2017-11-23,0.19,1,82
5317448,Studio,27546201,Andrei,,Zurenborg,51.20817,4.43181,Entire home/apt,25,10,0,,,1,0
5345806,Spacious apartment with big garden,27703604,Evy,,Groenenhoek,51.19766,4.44282,Entire home/apt,42,3,33,2017-08-20,0.69,1,0
5379855,Classy and spacious 19th cent loft with terrace.,11534275,"Ian, Jande En Marie",,Borgerhout Intra Muros Zuid,51.21464,4.43446,Entire home/apt,224,2,145,2019-01-29,3.09,2,308
